,,He had his own Late Night talk show in Amsterdam for 3 years “Kevin Masters starring Tom Rhodes” as well as presenting a travel show on Dutch television for 1 year “Yorin Travel”.,
,,,
,,"Tom Rhodes is also currently a featured writer for The Huffington Post, writing about whatever catches his fancy as he travels the world as a stand up comedian. In 2012 Tom’s first ever uncensored hour long stand up special “Light Sweet Crude” will air on the Showtime network as well as “Live in Amsterdam” featuring provocative comedians from all over the world, also to air on the Showtime network.",
The Cabinet,DEZ THE PREZ X DANNI K X B DANIELS - Funk Master Generals,"The CABINET’s sound is and eclectic blend of all things POP Culture mixed with a healthy dose of musical inspiration.  An artist collective compromised of three very unique sounds blended to create an exciting, rhythmic portrayal of “Good Times”  With “Live and Let Party” being the center of the Cabinet’s philosophy, they have a versatile sound that drives deep into almost every sector of music.  The greatest inspirations come from the Fugees and the Black Eyed Peas, but the CABINET is also influenced by many great artist of the past and the present.  From Sly Stone to Kanye West to David Guetta, a diverse medley of styling that anyone can get up “Live and Let’s Party”",/assets/uploads/comedians/Riot_Act_The_Cabinet.jpg
Johnny O,From Tru TV’s “All Worked Up”,"Johnny O. quit his job as a bond broker in 1999 and started doing standup in September of that year.  He basically got tired of people telling him that he should be a comedian and said “What the hell”.  Johnny O. has performed all over the country and featured in Canada.  He started out at “The Gleason’s Gym” of comedy called “Pips” in Sheepshead Bay, Brooklyn and has performed everywhere from Caroline’s on Broadway to Foxwood’s.  He can currently be seen as an angry massage parlor owner on this seasons Tru TV’s “All Worked Up”.  His edgy, slightly agitated take on what’s going on in the world has made him a crowd favorite.  Johnny O. mixes observational humor along with some killer impressions and a lot of hilarious one-liners that will not soon be forgotten.",/assets/uploads/comedians/Riot_Act_Johnny_O.jpg
Basile,"From HBO, Showtime, Comedy Central and the Jay Leno Show","Perhaps one of the most explosive diverse entertainers in the world today, Basile has entertained millions of comedy fans in the United States, Canada, Europe, Australia, and Africa.  From his “Born to be wild” opening to his Broadway-style closing that would make Walt Disney blush and turn over in his grave… Basile’s unique blend of material, improvisation, and characters has made him one of the most sought after comedians in the entertainment industry today! ",/assets/uploads/comedians/Basile_Smilie.jpg
,,,
,,"Recently nominated for an Emmy for ESPN’s “30 for 30 Series”, “The Legend of Jimmy The Greek”; Basile not only captured the voice of Jimmy “The Greek” Snyder, but also the spirit of the man and the pain that he and his family went through during that turbulent time when fired from CBS’s “NFL TODAY”.  Basile’s diversity in entertainment continues as he stars in his critically acclaimed comedy series entitled, “Growing Up Greek in America.” ",
,,,
,,"Basile’s voices and characters have been heard on Armed Forces Radio, Television, Cable, Syndicated Radio in North America, and on SIRIUS/XM Satellite Radio.  Basile has over 100 television appearances to his credit throughout the world, from,  HBO, Showtime, Comedy Central and the Jay Leno Show on NBC to name a few.  Basile is also known for his voice work as Universal Studio’s “Bullwinkle J. Moose”, as well as for the Cartoon Network and many Japanese Anime series.  So spice up your comedy pallet and sprinkle some Basile on it!",
Mambo Sauce,"High-energy, fresh fusion of old-Soul, new school Hip-Hop, cross-bred with Rock and Go-Go roots","The electric-red mystery concoction that is a staple comfort and must-have of Washington, DC, has found itself a namesake, and a sound. Mambo Sauce (the band) brings to life a tapestry of unparallel musicianship. Although their sound is oft described as mystical, it is undisputed by their vast array of loyal fans that this coveted band looks, feels and sounds like pure, unadulterated music. Jawn Murray, Entertainment Reporter with the Tom Joyner Morning Show and columnist with AOL Black Voices called the group’s sound “the quintessential savior the industry needs to return authenticity, quality and pure rhythm to music.” Mambo Sauce delivers a high-energy, fresh fusion of old-Soul (think Marvin Gaye), new school Hip-Hop, cross-bred with Rock and the deep and thick percussions of Go-Go, the indigenous sound of DC.",/assets/uploads/comedians/Riot_Act_Mambo_Sauce.jpg
,,,
,,"Mambo Sauce and their company, Mambo Sauce Entertainment, LLC, is not only a band; they are a brand and a movement. Their endeavors include infiltrating the international music market and expanding their talents into other entertainment genres. Mambo Sauce’s zeal and passion for music is only matched by their commitment to community service. They use the “Mambo Sauce” brand to speak out against prevailing societal issues such as the world AIDS epidemic, homelessness, child soldiers in Africa, and domestic violence; and to mentor and educate young people.",
Cory Fernandez,"From ""Who's Got Jokes"", Jamie Foxx's ""Laffapalooza"" and HBO's ""Def Comedy Jam""","Donned as the young veteran, Cory Fernandez is one of the fastest rising stars in comedy today. In 2004 Cory made his debut television appearance as a finalist on BET’s stand-up comedy competition, “Coming to the Stage,” with comedians Kim Coles and Bruce Bruce. Three years later, Cory became the first Puerto Rican on “Russell Simmons’ Def Comedy Jam” on HBO (hosted by D.L. Hughley). He has since made his first transition to the big screen in the upcoming 2010 release of “A Couple of Dicks,” starring Bruce Willis and Tracy Morgan, and directed by Kevin Smith.",/assets/uploads/comedians/Riot_Act_Cory_Fernandez.jpg
,,,
,,"In 2006 Cory performed on Bill Bellamy’s “Who’s Got Jokes” on TV One and “Jamie Foxx Presents Laffapalooza” on Comedy Central. In the same year, NBC/Universal held their annual nationwide search for the top ethnic comics in the country and selected Cory as a finalist.",
,,Cory currently lives in his hometown of New York City and continues to perform at comedy clubs and colleges across the country.,
Chris Thomas,"The Mayor of BET’s ""Rap City"", ""Star Search"" and HBO","Comedy came easy for Chris Thomas, at age 8 he learned he had a knack for impersonating just about anybody. At the ripe age of 19, the Washington Star dubbed the young stand-up comedian as an “impressionist headed no place but up.” So began Chris’s professional career. However, his swift and steady rise since has lead Chris to become one of the nation’s brightest comedians, and in the words of the Washington Post magazine “an accomplished impressionist…on his way to fame and fortune.”",/assets/uploads/comedians/Riot_Act_Chris_Thomas_BW.jpg
,,,
,,"Chris Thomas is the master of over 2000 amazing realistic celebrity impressions, including Denzel Washington, F. Lee Bailey, Mike Tyson, and Orson Welles. One of Chris’s favorite subjects, Sugar Ray Leonard, says “Chris Thomas knocks me out!” The Charlotte Observer lauded his ability to “move like a comic juggernaut from one famous voice to another.” Chris combines this versatility with a quick wit and deft timing to create remarkably funny conversations between several personalities at once. Chris has added impressions of singers including Frank Sinatra and Jeffrey Osborne, plus outrageous rap numbers to his repertoire to create his own fresh brand of humor.",
,,,
,,"Audiences have been knocked out by Chris’ stand-up performances at major venues including New York’s Catch A Rising Star and The Comedy Store in Los Angeles. He has performed with an array of artists including Stevie Wonder, Aretha Franklin, Prince, Luther Vandross and Anita Barker. Chris continues his extensive live performance schedule both on his own as well as with fellow comedians, Jamie Foxx and Mark Curry.",
,,,
,,"Success as a stand-up comedian has allowed Chris to expand his work into all major media’s. His radio work includes weekly appearances on WRKX, New York’s morning show, and the nationally syndicated Chris Thomas Comedy Hour. Advertising work has included such clients as Levis, Xerox, and Lee Jeans. Chris has been featured in film and video work including “Body and Soul” and Public Enemy’s “Fight The Power.” While television appearances include “Star Search,” “Live At The Apollo,” and “The Sugar Ray Leonard Roast.” Chris’ work on the 1988 Run/DMC and Public Enemy national tours established him as the King of Hip Hop comedy and led to his most popular role as The Mayor of Black Entertainment Televisions’ (BET’s) “Rap City”; the cable network’s highest rated show.",
,,,
,,"Perhaps his biggest break to date, however, has been the opportunity to team up with the renowned Whoopie Goldberg for an HBO comedy special. Whoopie happened to see a tape of Chris’’ stand-up act, and wanted to give him a wider showcase on the cable channel known for its outstanding comedy programming. As a result, Thomas was one of two featured comedians on Whoopie’s “Chez Whoopie” on HBO.",
,,,
,,"As his audience continues to grow, more and more fans find they converted to Chris’ unique comedy. Meanwhile, he continues to find new ways to keep his fans laughing and coming back for more. He’s an act you wont want to miss.",
Rob Maher,From Comedy Central’s Laugh Riot Competition and 98 Rock,"Rob Maher is a two time finalist in Comedy Central’s Laugh Riot Competition and can be heard regularly on Baltimore’s 98 Rock.  Rob’s had the fortunate opportunity to go overseas and perform for our troops. He just got back from a tour through the Middle East including Afghanistan.  He’s also been to Japan three times as well as tours throughout Kyrgyzstan, Turkey, Portugal and Italy, Greece and Egypt.  ",/assets/uploads/comedians/Riot_Act_Rob_Maher_Color.jpg
,,,
,,"As well as comedy Rob is an accomplished actor.  He played the lead role in the short film “The P.O.B. Conspiracy.”  The film was a 2007 Silver Telly Award Winner and a 2007 DC Independent Film Festival Finalist.  Rob can be seen now in two PSA’s.  First, the EPA’s Learn Before You Burn and also in nationally airing Flu Shot PSA.",
,,,
,,"Very few comics ever find their voice, but Rob Maher has found his.  It’s loud, clear, insightful, confident, and funny.  Above all, it’s not to be missed.",
Adrienne Iapalucci,NBC's Last Comic Standing and Just For Laughs Comedy Festival in Montreal,"Born and bred in the Bronx, Adrienne Iapalucci’s skewed look on life is reflected in her unique brand of intelligent comedy. Her dark sense of humor is enhanced by her political incorrectness, and counteracted by her love of puppies.",/assets/uploads/comedians/adrienne_iapalucci.jpg
,,,
,,Comedy fans might recognize Adrienne by her performances as a semifinalist on season 7 of NBC’s Last Comic Standing.,
,,,
,,"In 2009, Adrienne won the First-ever People’s Choice Opening Act Competition, and got the opportunity to perform at NYC’s Town Hall Theater for 1400 people as part of the New York Comedy Festival. She was also a semifinalist in “New York’s Funniest Stand-Up Contest”, also part of the New York Comedy Festival, and was the runner-up in the 2009 New York Underground Comedy Festival’s “Best of the Boroughs” contest.",
,,,
,,"Adrienne has been featured in the Daily News, New York Times, Stage Time Magazine and was featured in Reader’s Digest in the summer of 2010. Later on that summer Adrienne made her International debut as part of the Just For Laughs Comedy Festival in Montreal.",
,,,
,,"Adrienne can be seen performing throughout New York City, and colleges across the country.",
Brad Loekle,"From TruTV, Sirius XM, Nick at Night and The New York Times","From TruTV, Sirius XM, Nick at Night and The New York Times",/assets/uploads/comedians/Riot_Act_Brad_Loekle_Chair.jpg
Shahryar,Runner Up in the Funniest Fed Contest and Voice of America,Shahryar is a comedian out of the DC area.  He’s been featured in the Washington Post and Voice of America.  He was runner up in the Funniest Fed contest and was also voted the funniest contestant in the Washington Post. ,/assets/uploads/comedians/Riot_Act_Shahryar.jpg
Karen Bergreen,"From Comedy Central, USA Network and HBO Comedy Festival","I grew up in New York City and then went to Harvard University, where I was the only person I knew who had a TV set in her dorm room (relax, it was black and white and cost fifty dollars). I majored in European history, and spent my summers and free time interning for politicians, museums, and non-profit development organizations. This all prepared me for: you guessed it, a job as a paralegal in a white shoe law firm.",
,,,
,,"There, I never saw the inside of a courtroom and instead spent seventy hours a week, stapling, collating and proofreading.",
,,,
,,I was terrible at all of these things.,
,,,
,,I was certain I would never work in a place like this again.,
,,,
,,"Despite this, I remained optimistic. A fan of LA Law (for those of you who are still confused by the black and white TV reference, this was a TV show), I went to law school at the University of Minnesota. They chose me for my brown hair—I was considered diverse. I chose them for their proximity to some of our nation’s best malls.",
,,,
,,"After law school, ever hopeful, I started as an associate at another upscale law firm where I worked seventy hours a week stapling collating and proofreading. I was down, but not for long. As luck would have it, I got the opportunity to clerk for a federal district judge. This was the closest to LA Law I would ever get, and I knew it.",
,,,
,,When the job ended I made the obvious and predictable transition: I became a comedian.,
,,,
,,"It was exciting and horrifying at the same time, and remains that w",
